Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,MAINE,"FLOUNDER, AMERICAN PLAICE","114,327",52,"164,774",Public,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,MAINE,"FLOUNDER, WINTER",328,0,550,Public,Commercial,Pseudopleuronectes americanus,172905,ACCSP
2022,MAINE,"FLOUNDER, WITCH","69,809",32,"108,461",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSP
2022,MAINE,"FLOUNDER, YELLOWTAIL",,,,Confidential,Commercial,Limanda ferruginea,172909,ACCSP
2022,MAINE,GOOSEFISH,"1,215,250",551,"1,034,007",Public,Commercial,Lophius americanus,164499,ACCSP
2022,MAINE,HADDOCK,"246,274",112,"529,953",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSP
2022,MAINE,"HAKE, RED",,,,Confidential,Commercial,Urophycis chuss,164730,ACCSP
2022,MAINE,"HAKE, SILVER","8,308",4,"3,545",Public,Commercial,Merluccius bilinearis,164791,ACCSP
2022,MAINE,"HAKE, WHITE","380,418",173,"796,704",Public,Commercial,Urophycis tenuis,164732,ACCSP
2022,MAINE,"HALIBUT, ATLANTIC","27,723",13,"210,755",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSP
2022,MAINE,"HERRING, ATLANTIC","3,822,900","1,734","1,846,609",Public,Commercial,Clupea harengus,161722,ACCSP
2022,MAINE,"LOBSTER, AMERICAN","99,019,577","44,915","393,586,592",Public,Commercial,Homarus americanus,97314,ACCSP
2022,MAINE,"MACKEREL, ATLANTIC","254,733",116,"117,497",Public,Commercial,Scomber scombrus,172414,ACCSP
2022,MAINE,"MENHADEN, ATLANTIC","1,012,441",459,"484,212",Public,Commercial,Brevoortia tyrannus,161732,ACCSP
2022,MAINE,MENHADENS **,"19,335,722","8,771","8,371,853",Public,Commercial,Brevoortia ,161731,ACCSP
2022,MAINE,"MUSSEL, SEA","1,030,309",467,"4,632,351",Public,Commercial,Mytilus edulis,79454,ACCSP
2022,MAINE,"OYSTER, EASTERN","239,056",108,"11,145,129",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,MAINE,"OYSTER, EDIBLE",,,,Confidential,Commercial,Ostrea edulis,79885,ACCSP
2022,MAINE,PERIWINKLES,"-4,844",-2,"937,272",Public,Commercial,Littorinidae ,1206035,ACCSP
2022,MAINE,POLLOCK,"367,921",167,"669,089",Public,Commercial,Pollachius virens,164727,ACCSP
2022,MAINE,"POLYCHAETE, BLOODWORMS","230,526",105,"4,937,990",Public,Commercial,Glycera dibranchiata,66107,ACCSP
2022,MAINE,"POLYCHAETE, SANDWORMS **","186,201",84,"1,887,558",Public,Commercial,Nereis,65902,ACCSP
2022,MAINE,"REDFISH, ACADIAN","20,712",9,"15,975",Public,Commercial,Sebastes fasciatus,166774,ACCSP
2022,MAINE,"SALMON, ATLANTIC",,,,Confidential,Commercial,Salmo salar,161996,ACCSP
2022,MAINE,"SCALLOP, BAY","1,826",1,"30,224",Public,Commercial,Argopecten irradians,79737,ACCSP
2022,MAINE,"SCALLOP, SEA","726,335",329,"11,896,553",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2022,MAINE,SEAWEED **,"81,082",37,"53,121",Public,Commercial,Phaeophyta ,660055,ACCSP
2022,MAINE,"SEAWEED, BLADDER WRACK",,,,Confidential,Commercial,Fucus vesiculosus,11335,ACCSP
2022,MAINE,"SEAWEED, IRISH MOSS",,,,Confidential,Commercial,Chondrus crispus,12092,ACCSP
2022,MAINE,"SEAWEED, KELP **",,,,Confidential,Commercial,Laminaria,11217,ACCSP
2022,MAINE,"SEAWEED, KELP, SUGAR",,,,Confidential,Commercial,Laminaria saccharina,11222,ACCSP
2022,MAINE,"SEAWEED, KELP, WINGED",,,,Confidential,Commercial,Alaria esculenta,11300,ACCSP
2022,MAINE,"SEAWEED, ROCKWEED","12,842,974","5,826","522,584",Public,Commercial,Ascophyllum nodosum,11331,ACCSP
2022,MAINE,"SEAWEED, ROCKWEEDS **",,,,Confidential,Commercial,Fucaceae,11329,ACCSP
2022,MAINE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2022,MAINE,"SKATE, BARNDOOR",,,,Confidential,Commercial,Dipturus laevis,564139,ACCSP
2022,MAINE,"SKATE, WINTER",,,,Confidential,Commercial,Leucoraja ocellata,564145,ACCSP
2022,MAINE,"SQUID, LONGFIN LOLIGO",,,,Confidential,Commercial,Loligo pealeii,82372,ACCSP
2022,MAINE,"TUNA, BLUEFIN","364,259",165,"1,891,498",Public,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,MAINE,"URCHIN, GREEN SEA, (S. DROEBACHIENSIS)","842,878",382,"2,709,901",Public,Commercial,Strongylocentrotus droebachiensis,157969,ACCSP
2022,MAINE,"WHELK, CHANNELED",,,,Confidential,Commercial,Busycotypus canaliculatus,74096,ACCSP
2022,MAINE,"WHELK, WAVED","2,488",1,"4,148",Public,Commercial,Buccinum undatum,73795,ACCSP
2022,MAINE,WITHHELD FOR CONFIDENTIALITY,"31,019,745","14,070","91,606,403",Public,Commercial,Other,0,ACCSP
2022,MARYLAND,ALEWIFE,,,,Confidential,Commercial,Alosa pseudoharengus,161706,ACCSP
2022,MARYLAND,AMBERJACKS **,,,,Confidential,Commercial,Seriola,168688,ACCSP
2022,MARYLAND,"BASS, BLACK SEA","387,167",176,"813,423",Public,Commercial,Centropristis striata,167687,ACCSP
2022,MARYLAND,"BASS, STRIPED","1,601,070",726,"5,585,037",Public,Commercial,Morone saxatilis,167680,ACCSP
2022,MARYLAND,BLUEFISH,"10,285",5,"7,658",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,MARYLAND,BOARFISHES **,,,,Confidential,Commercial,Zeiformes,166271,ACCSP
2022,MARYLAND,"BONITO, ATLANTIC",,,,Confidential,Commercial,Sarda sarda,172409,ACCSP
2022,MARYLAND,BUTTERFISH,"4,560",2,"4,995",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2022,MARYLAND,"CARP, COMMON",,,,Confidential,Commercial,Cyprinus carpio,163344,ACCSP
2022,MARYLAND,"CATFISH, BLUE","2,637,344","1,196","2,000,595",Public,Commercial,Ictalurus furcatus,163997,ACCSP
2022,MARYLAND,"CATFISH, CHANNEL","1,174,804",533,"650,191",Public,Commercial,Ictalurus punctatus,163998,ACCSP
2022,MARYLAND,"CATFISH, FLATHEAD","15,040",7,"12,067",Public,Commercial,Pylodictis olivaris,164029,ACCSP
2022,MARYLAND,"CATFISH, WHITE",,,,Confidential,Commercial,Ameiurus catus,164037,ACCSP
2022,MARYLAND,"CATFISHES, BULLHEAD **","3,174",1,"3,261",Public,Commercial,Ictaluridae,163995,ACCSP
2022,MARYLAND,"CATFISHES, FORKTAIL **",,,,Confidential,Commercial,Ictalurus,163996,ACCSP
2022,MARYLAND,"CLAM, SOFT","1,219",1,"19,035",Public,Commercial,Mya arenaria,81692,ACCSP
2022,MARYLAND,"CLAM, SURF, ATLANTIC",,,,Confidential,Commercial,Spisula solidissima,80944,ACCSP
2022,MARYLAND,COBIA,313,0,626,Public,Commercial,Rachycentron canadum,168566,ACCSP
2022,MARYLAND,"CRAB, BLUE","16,993,788","7,708","38,519,422",Public,Commercial,Callinectes sapidus,98696,ACCSP
2022,MARYLAND,"CRAB, HORSESHOE","215,546",98,"82,697",Public,Commercial,Limulus polyphemus,82703,ACCSP
2022,MARYLAND,"CRAB, JONAH",,,,Confidential,Commercial,Cancer borealis,98678,ACCSP
2022,MARYLAND,"CRAB, RED DEEPSEA",,,,Confidential,Commercial,Chaceon quinquedens,620992,ACCSP
2022,MARYLAND,CRAPPIES **,"1,011",0,"3,539",Public,Commercial,Pomoxis,168165,ACCSP
2022,MARYLAND,"CROAKER, ATLANTIC","4,911",2,"8,935",Public,Commercial,Micropogonias undulatus,169283,ACCSP
2022,MARYLAND,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,MARYLAND,"CUTLASSFISH, ATLANTIC",,,,Confidential,Commercial,Trichiurus lepturus,172385,ACCSP
2022,MARYLAND,DEALFISH,"1,138",1,"2,823",Public,Commercial,Trachipterus arcticus,166342,ACCSP
2022,MARYLAND,DOLPHINFISH **,857,0,"3,182",Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,MARYLAND,"DORY, BUCKLER",,,,Confidential,Commercial,Zenopsis conchifera,166284,ACCSP
2022,MARYLAND,"DRUM, BLACK","2,720",1,"2,420",Public,Commercial,Pogonias cromis,169288,ACCSP
2022,MARYLAND,"DRUM, RED",,,,Confidential,Commercial,Sciaenops ocellatus,169290,ACCSP
2022,MARYLAND,DRUMS **,,,,Confidential,Commercial,Sciaenidae,169237,ACCSP
2022,MARYLAND,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2022,MARYLAND,"EEL, CONGER",,,,Confidential,Commercial,Conger oceanicus,161326,ACCSP
2022,MARYLAND,"FLOUNDER, AMERICAN PLAICE",,,,Confidential,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,MARYLAND,"FLOUNDER, SOUTHERN",,,,Confidential,Commercial,Paralichthys lethostigma,172738,ACCSP
2022,MARYLAND,"FLOUNDER, SUMMER","410,504",186,"798,773",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,MARYLAND,GARFISHES **,,,,Confidential,Commercial,Lepisosteidae,161092,ACCSP
2022,MARYLAND,"GARS, SLENDER **","1,922",1,"1,922",Public,Commercial,Lepisosteus spp.,161093,ACCSP
2022,MARYLAND,GOOSEFISH,"20,834",9,"13,639",Public,Commercial,Lophius americanus,164499,ACCSP
2022,MARYLAND,"GRUNTS, HAEMULIDAE (FAMILY) **",,,,Confidential,Commercial,Haemulidae,169055,ACCSP
2022,MARYLAND,"HAKE, RED",,,,Confidential,Commercial,Urophycis chuss,164730,ACCSP
2022,MARYLAND,"HAKE, SILVER",,,,Confidential,Commercial,Merluccius bilinearis,164791,ACCSP
2022,MARYLAND,"HAKES, RED AND WHITE **",,,,Confidential,Commercial,Urophycis,164729,ACCSP
2022,MARYLAND,"JACK, CREVALLE",,,,Confidential,Commercial,Caranx hippos,168609,ACCSP
2022,MARYLAND,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,MARYLAND,KINGFISHES **,,,,Confidential,Commercial,Menticirrhus,169273,ACCSP
2022,MARYLAND,"LOBSTER, AMERICAN","13,336",6,"111,217",Public,Commercial,Homarus americanus,97314,ACCSP
2022,MARYLAND,"MACKEREL, ATLANTIC",,,,Confidential,Commercial,Scomber scombrus,172414,ACCSP
2022,MARYLAND,"MACKEREL, SPANISH","6,658",3,"14,673",Public,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,MARYLAND,MENHADENS **,"4,982,957","2,260","862,810",Public,Commercial,Brevoortia ,161731,ACCSP
2022,MARYLAND,MINNOWS **,,,,Confidential,Commercial,Cyprinidae,163342,ACCSP
2022,MARYLAND,MULLETS **,,,,Confidential,Commercial,Mugilidae,170333,ACCSP
2022,MARYLAND,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2022,MARYLAND,"OYSTER, EASTERN","1,768,392",802,"24,741,846",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,MARYLAND,"PERCH, WHITE","220,797",100,"317,451",Public,Commercial,Morone americana,167678,ACCSP
2022,MARYLAND,"PERCH, YELLOW","31,558",14,"66,272",Public,Commercial,Perca flavescens,168469,ACCSP
2022,MARYLAND,POMFRETS **,,,,Confidential,Commercial,Bramidae,170287,ACCSP
2022,MARYLAND,"POUT, OCEAN",,,,Confidential,Commercial,Zoarces Americanus,630979,ACCSP
2022,MARYLAND,"PUFFER, NORTHERN",,,,Confidential,Commercial,Sphoeroides maculatus,173290,ACCSP
2022,MARYLAND,"REDFISH, ACADIAN",,,,Confidential,Commercial,Sebastes fasciatus,166774,ACCSP
2022,MARYLAND,RIBBONFISHES **,,,,Confidential,Commercial,Trachipteridae,166339,ACCSP
2022,MARYLAND,"SCALLOP, SEA",,,,Confidential,Commercial,Placopecten magellanicus,79718,ACCSP
2022,MARYLAND,SCUP,"56,206",25,"28,430",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,MARYLAND,"SEATROUT, SPOTTED",,,,Confidential,Commercial,Cynoscion nebulosus,169239,ACCSP
2022,MARYLAND,"SHAD, AMERICAN",,,,Confidential,Commercial,Alosa sapidissima,161702,ACCSP
2022,MARYLAND,"SHAD, GIZZARD",,,,Confidential,Commercial,Dorosoma cepedianum,161737,ACCSP
2022,MARYLAND,"SHARK, DOGFISH, SMOOTH","15,823",7,"20,949",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,MARYLAND,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2022,MARYLAND,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2022,MARYLAND,"SHARK, MAKO, SHORTFIN","5,653",3,"10,854",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,MARYLAND,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,MARYLAND,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,MARYLAND,"SHARK, THRESHER","12,019",5,"11,500",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,MARYLAND,"SHARKS, HAMMERHEAD **",,,,Confidential,Commercial,Sphyrnidae,160497,ACCSP
2022,MARYLAND,SHEEPSHEAD,814,0,"1,188",Public,Commercial,Archosargus probatocephalus,169189,ACCSP
2022,MARYLAND,"SKATE, CLEARNOSE",,,,Confidential,Commercial,Raja eglanteria,160855,ACCSP
2022,MARYLAND,"SKATE, LITTLE",,,,Confidential,Commercial,Leucoraja erinacea,564130,ACCSP
2022,MARYLAND,"SKATE, WINTER",,,,Confidential,Commercial,Leucoraja ocellata,564145,ACCSP
2022,MARYLAND,"SKATES, RAJIDAE (FAMILY) **","11,695",5,"1,123",Public,Commercial,Rajidae,160845,ACCSP
2022,MARYLAND,"SNAKEHEAD, NORTHERN","5,936",3,"13,278",Public,Commercial,Channa Argus,166680,ACCSP
2022,MARYLAND,SPADEFISH **,,,,Confidential,Commercial,Ephippidae ,553178,ACCSP
2022,MARYLAND,SPOT,"34,390",16,"50,762",Public,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,MARYLAND,"SQUID, LONGFIN LOLIGO","17,032",8,"21,804",Public,Commercial,Loligo pealeii,82372,ACCSP
2022,MARYLAND,SUNFISHES **,891,0,446,Public,Commercial,Centrarchidae,168093,ACCSP
2022,MARYLAND,SWORDFISH,"68,406",31,"302,890",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,MARYLAND,TAUTOG,,,,Confidential,Commercial,Tautoga onitis,170479,ACCSP
2022,MARYLAND,"TILEFISH, BLUELINE","3,455",2,"13,059",Public,Commercial,Caulolatilus microps,168543,ACCSP
2022,MARYLAND,"TILEFISH, GOLDEN",,,,Confidential,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2022,MARYLAND,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",,,,Confidential,Commercial,Batrachoididae,164412,ACCSP
2022,MARYLAND,"TRIGGERFISH, GRAY",,,,Confidential,Commercial,Balistes capriscus,173138,ACCSP
2022,MARYLAND,TRIGGERFISHES **,,,,Confidential,Commercial,Balistidae,173128,ACCSP
2022,MARYLAND,"TUNA, ALBACORE",,,,Confidential,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2022,MARYLAND,"TUNA, BIGEYE","115,266",52,"766,686",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2022,MARYLAND,"TUNA, BLACKFIN",,,,Confidential,Commercial,Thunnus atlanticus,172427,ACCSP
2022,MARYLAND,"TUNA, BLUEFIN",,,,Confidential,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,MARYLAND,"TUNA, LITTLE TUNNY",,,,Confidential,Commercial,Euthynnus alletteratus,172402,ACCSP
2022,MARYLAND,"TUNA, YELLOWFIN","35,447",16,"113,832",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,MARYLAND,"TURTLES, SNAPPING","22,090",10,"22,090",Public,Commercial,Chelydra serpentina,173752,ACCSP
2022,MARYLAND,"VERTEBRATES, JAWED",,,,Confidential,Commercial,Gnathostomata ,914179,ACCSP
2022,MARYLAND,WAHOO,,,,Confidential,Commercial,Acanthocybium solandri,172451,ACCSP
2022,MARYLAND,WEAKFISH,"1,048",0,"2,226",Public,Commercial,Cynoscion regalis,169241,ACCSP
2022,MARYLAND,"WHELK, CHANNELED","29,917",14,"363,461",Public,Commercial,Busycotypus canaliculatus,74096,ACCSP
2022,MARYLAND,"WHELK, KNOBBED","5,614",3,"22,601",Public,Commercial,Busycon carica,74071,ACCSP
2022,MARYLAND,WHELKS **,,,,Confidential,Commercial,Melongenidae,74069,ACCSP
2022,MARYLAND,WITHHELD FOR CONFIDENTIALITY,"2,267,417","1,028","2,095,416",Public,Commercial,Other,0,ACCSP
2022,MASSACHUSETTS,"BASS, BANK SEA",,,,Confidential,Commercial,Centropristis ocyurus,167690,ACCSP
2022,MASSACHUSETTS,"BASS, BLACK SEA","948,182",430,"2,591,034",Public,Commercial,Centropristis striata,167687,ACCSP
2022,MASSACHUSETTS,"BASS, STRIPED","770,363",349,"3,112,414",Public,Commercial,Morone saxatilis,167680,ACCSP
2022,MASSACHUSETTS,BLUEFISH,"253,856",115,"374,677",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,MASSACHUSETTS,"BONITO, ATLANTIC",257,0,"1,320",Public,Commercial,Sarda sarda,172409,ACCSP
2022,MASSACHUSETTS,BUTTERFISH,"214,904",97,"238,309",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2022,MASSACHUSETTS,"BUTTERFISH, GULF",,,,Confidential,Commercial,Peprilus burti,172568,ACCSP
2022,MASSACHUSETTS,"CATFISH, BLUE",,,,Confidential,Commercial,Ictalurus furcatus,163997,ACCSP
2022,MASSACHUSETTS,"CLAM, ARK, BLOOD","20,959",10,"61,096",Public,Commercial,Anadara ovalis,79342,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, FALSE",,,,Confidential,Commercial,Pitar morrhuanus,81501,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, NORTHERN","542,353",246,"5,533,594",Public,Commercial,Mercenaria mercenaria,81496,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, OCEAN","15,119,230","6,858","13,132,720",Public,Commercial,Arctica islandica,81343,ACCSP
2022,MASSACHUSETTS,"CLAM, RAZOR, ATLANTIC","99,752",45,"1,680,351",Public,Commercial,Ensis directus,81022,ACCSP
2022,MASSACHUSETTS,"CLAM, SOFT","704,259",319,"8,074,491",Public,Commercial,Mya arenaria,81692,ACCSP
2022,MASSACHUSETTS,"CLAM, SURF, ATLANTIC","5,060,414","2,295","7,688,161",Public,Commercial,Spisula solidissima,80944,ACCSP
2022,MASSACHUSETTS,COBIA,,,,Confidential,Commercial,Rachycentron canadum,168566,ACCSP
2022,MASSACHUSETTS,"COD, ATLANTIC","1,004,226",456,"2,084,137",Public,Commercial,Gadus morhua,164712,ACCSP
2022,MASSACHUSETTS,CONCHS **,,,,Confidential,Commercial,Strombidae,72554,ACCSP
2022,MASSACHUSETTS,"CRAB, ATLANTIC ROCK","100,746",46,"171,442",Public,Commercial,Cancer irroratus,98679,ACCSP
2022,MASSACHUSETTS,"CRAB, BLUE",,,,Confidential,Commercial,Callinectes sapidus,98696,ACCSP
2022,MASSACHUSETTS,"CRAB, GREEN","72,309",33,"34,383",Public,Commercial,Carcinus maenas,98734,ACCSP
2022,MASSACHUSETTS,"CRAB, HORSESHOE","838,025",380,"911,113",Public,Commercial,Limulus polyphemus,82703,ACCSP
2022,MASSACHUSETTS,"CRAB, JONAH","7,803,736","3,540","14,087,258",Public,Commercial,Cancer borealis,98678,ACCSP
2022,MASSACHUSETTS,"CRAB, NORTHERN STONE",,,,Confidential,Commercial,Lithodes maja,97943,ACCSP
2022,MASSACHUSETTS,"CRAB, RED DEEPSEA",,,,Confidential,Commercial,Chaceon quinquedens,620992,ACCSP
2022,MASSACHUSETTS,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,MASSACHUSETTS,CUSK,"56,146",25,"26,327",Public,Commercial,Brosme brosme,164740,ACCSP
2022,MASSACHUSETTS,DOLPHINFISH **,"1,561",1,"6,343",Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,MASSACHUSETTS,"DORY, BUCKLER","2,553",1,"4,024",Public,Commercial,Zenopsis conchifera,166284,ACCSP
2022,MASSACHUSETTS,"DRUM, BLACK",,,,Confidential,Commercial,Pogonias cromis,169288,ACCSP
2022,MASSACHUSETTS,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2022,MASSACHUSETTS,"EEL, CONGER","2,788",1,"2,860",Public,Commercial,Conger oceanicus,161326,ACCSP
2022,MASSACHUSETTS,ESCOLAR,,,,Confidential,Commercial,Lepidocybium flavobrunneum,172362,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, AMERICAN PLAICE","1,405,974",638,"2,369,740",Public,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, FOURSPOT",,,,Confidential,Commercial,Paralichthys oblongus,172739,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, SOUTHERN",,,,Confidential,Commercial,Paralichthys lethostigma,172738,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, SUMMER","876,156",397,"2,378,435",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, WINTER","648,029",294,"1,381,133",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, WITCH","1,594,029",723,"2,701,684",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, YELLOWTAIL","493,793",224,"444,459",Public,Commercial,Limanda ferruginea,172909,ACCSP
2022,MASSACHUSETTS,GOOSEFISH,"10,223,079","4,637","8,894,923",Public,Commercial,Lophius americanus,164499,ACCSP
2022,MASSACHUSETTS,HADDOCK,"10,565,631","4,793","17,010,464",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSP
2022,MASSACHUSETTS,HAGFISHES **,,,,Confidential,Commercial,Myxinidae,159753,ACCSP
2022,MASSACHUSETTS,"HAKE, RED","155,886",71,"116,636",Public,Commercial,Urophycis chuss,164730,ACCSP
2022,MASSACHUSETTS,"HAKE, SILVER","6,560,756","2,976","8,096,084",Public,Commercial,Merluccius bilinearis,164791,ACCSP
2022,MASSACHUSETTS,"HAKE, WHITE","3,089,769","1,402","4,647,645",Public,Commercial,Urophycis tenuis,164732,ACCSP
2022,MASSACHUSETTS,"HAKES, RED AND WHITE **",,,,Confidential,Commercial,Urophycis,164729,ACCSP
2022,MASSACHUSETTS,"HALIBUT, ATLANTIC","32,219",15,"209,212",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSP
2022,MASSACHUSETTS,"HERRING, ATLANTIC","5,322,852","2,414","1,910,822",Public,Commercial,Clupea harengus,161722,ACCSP
2022,MASSACHUSETTS,"HERRING, ROUND",,,,Confidential,Commercial,Etrumeus teres,161743,ACCSP
2022,MASSACHUSETTS,HERRINGS **,,,,Confidential,Commercial,Clupeidae,161700,ACCSP
2022,MASSACHUSETTS,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,MASSACHUSETTS,KINGFISHES **,"3,533",2,"2,310",Public,Commercial,Menticirrhus,169273,ACCSP
2022,MASSACHUSETTS,"LOBSTER, AMERICAN","14,907,099","6,762","83,523,445",Public,Commercial,Homarus americanus,97314,ACCSP
2022,MASSACHUSETTS,"MACKEREL, ATLANTIC","3,372,839","1,530","1,490,383",Public,Commercial,Scomber scombrus,172414,ACCSP
2022,MASSACHUSETTS,"MACKEREL, SPANISH",,,,Confidential,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,MASSACHUSETTS,MENHADENS **,"10,425,267","4,729","4,078,897",Public,Commercial,Brevoortia ,161731,ACCSP
2022,MASSACHUSETTS,"MULLET, STRIPED",,,,Confidential,Commercial,Mugil cephalus,170335,ACCSP
2022,MASSACHUSETTS,"MUSSEL, SEA","900,406",408,"653,174",Public,Commercial,Mytilus edulis,79454,ACCSP
2022,MASSACHUSETTS,OCTOPUSES **,,,,Confidential,Commercial,Octopodidae,82590,ACCSP
2022,MASSACHUSETTS,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2022,MASSACHUSETTS,"OYSTER, EASTERN","645,162",293,"32,757,673",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,MASSACHUSETTS,POLLOCK,"6,898,839","3,129","7,975,216",Public,Commercial,Pollachius virens,164727,ACCSP
2022,MASSACHUSETTS,"REDFISH, ACADIAN","8,338,269","3,782","5,799,732",Public,Commercial,Sebastes fasciatus,166774,ACCSP
2022,MASSACHUSETTS,"SCALLOP, BAY","78,800",36,"1,631,106",Public,Commercial,Argopecten irradians,79737,ACCSP
2022,MASSACHUSETTS,"SCALLOP, SEA","25,963,375","11,777","391,830,878",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2022,MASSACHUSETTS,SCUP,"1,065,764",483,"795,358",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,MASSACHUSETTS,"SEAROBIN, NORTHERN",,,,Confidential,Commercial,Prionotus carolinus,166974,ACCSP
2022,MASSACHUSETTS,SEAROBINS **,"3,779",2,776,Public,Commercial,Triglidae,166972,ACCSP
2022,MASSACHUSETTS,"SHARK, DOGFISH, BLACK",,,,Confidential,Commercial,Centroscyllium Fabricii,160703,ACCSP
2022,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","2,338",1,"1,063",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","3,834,524","1,739","987,078",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,MASSACHUSETTS,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,MASSACHUSETTS,"SILVERSIDE, ATLANTIC",,,,Confidential,Commercial,Menidia menidia,165994,ACCSP
2022,MASSACHUSETTS,"SKATE, BARNDOOR",,,,Confidential,Commercial,Dipturus laevis,564139,ACCSP
2022,MASSACHUSETTS,"SKATE, LITTLE","1,058,491",480,"308,131",Public,Commercial,Leucoraja erinacea,564130,ACCSP
2022,MASSACHUSETTS,"SKATE, THORNY",,,,Confidential,Commercial,Amblyraja radiata,564149,ACCSP
2022,MASSACHUSETTS,"SKATE, WINTER","6,359,426","2,885","1,680,822",Public,Commercial,Leucoraja ocellata,564145,ACCSP
